date,promotion,match_type,match_card,match_event
2021-03-07,All Elite Wrestling,Casino Tag Team Royale: ,"<a href=""?id=29&amp;nr=2678&amp;name=Death+Triangle"">Death Triangle</a> (<a href=""?id=2&amp;nr=3497&amp;name=PAC"">PAC</a> &amp; <a href=""?id=2&amp;nr=10343&amp;name=Rey+Fenix++"">Rey Fenix</a>) defeat <a href=""?id=28&amp;nr=8158&amp;name=Bear+Country"">Bear Country</a> (<a href=""?id=2&amp;nr=19259&amp;name=Bear+Boulder"">Bear Boulder</a> &amp; <a href=""?id=2&amp;nr=20207&amp;name=Bear+Bronson"">Bear Bronson</a>) and <a href=""?id=28&amp;nr=8746&amp;name=Jurassic+Express"">Jurassic Express</a> (<a href=""?id=2&amp;nr=18237&amp;name=Jungle+Boy+"">Jungle Boy</a> &amp; <a href=""?id=2&amp;nr=11924&amp;name=Luchasaurus"">Luchasaurus</a>) and <a href=""?id=2&amp;nr=1065&amp;name=Matt+Sydal"">Matt Sydal</a> &amp; <a href=""?id=2&amp;nr=8265&amp;name=Mike+Sydal"">Mike Sydal</a> and <a href=""?id=28&amp;nr=6318&amp;name=Private+Party"">Private Party</a> (<a href=""?id=2&amp;nr=18653&amp;name=Isiah+Kassidy"">Isiah Kassidy</a> &amp; <a href=""?id=2&amp;nr=15417&amp;name=Marq+Quen"">Marq Quen</a>) and <a href=""?id=29&amp;nr=2246&amp;name=SCU"">SCU</a> (<a href=""?id=2&amp;nr=452&amp;name=Christopher+Daniels"">Christopher Daniels</a> &amp; <a href=""?id=2&amp;nr=892&amp;name=Frankie+Kazarian"">Frankie Kazarian</a>) and <a href=""?id=28&amp;nr=8381&amp;name=The+Butcher+And+The+Blade"">The Butcher And The Blade</a> (<a href=""?id=2&amp;nr=4307&amp;name=The+Blade+++++"">The Blade</a> &amp; <a href=""?id=2&amp;nr=21060&amp;name=The+Butcher+++++"">The Butcher</a>) and <a href=""?id=29&amp;nr=2663&amp;name=The+Dark+Order"">The Dark Order</a> (<a href=""?id=2&amp;nr=6215&amp;name=Alex+Reynolds"">Alex Reynolds</a> &amp; <a href=""?id=2&amp;nr=6959&amp;name=John+Silver"">John Silver</a>) and <a href=""?id=29&amp;nr=2663&amp;name=The+Dark+Order"">The Dark Order</a> (<a href=""?id=2&amp;nr=2397&amp;name=Evil+Uno"">Evil Uno</a> &amp; <a href=""?id=2&amp;nr=5424&amp;name=Stu+Grayson"">Stu Grayson</a>) and <a href=""?id=29&amp;nr=2663&amp;name=The+Dark+Order"">The Dark Order</a> (<a href=""?id=2&amp;nr=20186&amp;name=Five"">Five</a> &amp; <a href=""?id=2&amp;nr=20399&amp;name=Ten"">Ten</a>) and <a href=""?id=29&amp;nr=2808&amp;name=The+Gunn+Club+"">The Gunn Club</a> (<a href=""?id=2&amp;nr=20024&amp;name=Austin+Gunn"">Austin Gunn</a> &amp; <a href=""?id=2&amp;nr=23125&amp;name=Colten+Gunn"">Colten Gunn</a>) and <a href=""?id=29&amp;nr=2569&amp;name=The+Inner+Circle"">The Inner Circle</a> (<a href=""?id=2&amp;nr=12893&amp;name=Ortiz+"">Ortiz</a> &amp; <a href=""?id=2&amp;nr=15052&amp;name=Santana+++"">Santana</a>) and <a href=""?id=28&amp;nr=9287&amp;name=The+Natural+Nightmares"">The Natural Nightmares</a> (<a href=""?id=2&amp;nr=917&amp;name=Dustin+Rhodes"">Dustin Rhodes</a> &amp; <a href=""?id=2&amp;nr=7870&amp;name=QT+Marshall"">QT Marshall</a>) and <a href=""?id=29&amp;nr=2913&amp;name=The+Pretty+Picture"">The Pretty Picture</a> (<a href=""?id=2&amp;nr=16194&amp;name=Cezar+Bononi"">Cezar Bononi</a> &amp; <a href=""?id=2&amp;nr=8148&amp;name=Peter+Avalon"">Peter Avalon</a>) and <a href=""?id=28&amp;nr=9709&amp;name=The+Varsity+Blonds"">The Varsity Blonds</a> (<a href=""?id=2&amp;nr=20065&amp;name=Brian+Pillman+Jr."">Brian Pillman Jr.</a> &amp; <a href=""?id=2&amp;nr=18858&amp;name=Griff+Garrison"">Griff Garrison</a>) (26:45)","<a href=""?id=1&amp;nr=296143"">AEW Revolution 2021</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2021-03-07,All Elite Wrestling,Tag Team Street Fight: ,"<a href=""?id=2&amp;nr=18849&amp;name=Darby+Allin"">Darby Allin</a> &amp; <a href=""?id=2&amp;nr=263&amp;name=Sting"">Sting</a> defeat <a href=""?id=29&amp;nr=2776&amp;name=Team+Taz"">Team Taz</a> (<a href=""?id=2&amp;nr=4823&amp;name=Brian+Cage"">Brian Cage</a> &amp; <a href=""?id=2&amp;nr=14007&amp;name=Ricky+Starks"">Ricky Starks</a>) (13:52)","<a href=""?id=1&amp;nr=296143"">AEW Revolution 2021</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-11-07,All Elite Wrestling,,"<a href=""?id=2&amp;nr=17012&amp;name=MJF"">MJF</a> defeats <a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> (16:15)","<a href=""?id=1&amp;nr=288604"">AEW Full Gear 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-11-07,All Elite Wrestling,,"<a href=""?id=2&amp;nr=2813&amp;name=Orange+Cassidy"">Orange Cassidy</a> defeats <a href=""?id=2&amp;nr=6959&amp;name=John+Silver"">John Silver</a> (9:42)","<a href=""?id=1&amp;nr=288604"">AEW Full Gear 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-11-07,All Elite Wrestling,"<a href=""?id=5&amp;nr=4578"">AEW TNT Title</a>: ","<a href=""?id=2&amp;nr=18849&amp;name=Darby+Allin"">Darby Allin</a> defeats <a href=""?id=2&amp;nr=3686&amp;name=Cody+Rhodes"">Cody Rhodes</a> (c) (16:49) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=288604"">AEW Full Gear 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-11-07,All Elite Wrestling,"<a href=""?id=5&amp;nr=4370"">AEW Women's World Title</a>: ","<a href=""?id=2&amp;nr=9462&amp;name=Hikaru+Shida"">Hikaru Shida</a> (c) defeats <a href=""?id=2&amp;nr=17025&amp;name=Nyla+Rose"">Nyla Rose</a> (14:12)","<a href=""?id=1&amp;nr=288604"">AEW Full Gear 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-11-07,All Elite Wrestling,"<a href=""?id=5&amp;nr=4392"">AEW World Tag Team Title</a>: ","<a href=""?id=28&amp;nr=1030&amp;name=The+Young+Bucks"">The Young Bucks</a> (<a href=""?id=2&amp;nr=4739&amp;name=Matt+Jackson"">Matt Jackson</a> &amp; <a href=""?id=2&amp;nr=4740&amp;name=Nick+Jackson"">Nick Jackson</a>) defeat <a href=""?id=28&amp;nr=5470&amp;name=FTR"">FTR</a> (<a href=""?id=2&amp;nr=7159&amp;name=Cash+Wheeler"">Cash Wheeler</a> &amp; <a href=""?id=2&amp;nr=12068&amp;name=Dax+Harwood"">Dax Harwood</a>) (c) (28:46) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=288604"">AEW Full Gear 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-11-07,All Elite Wrestling,"<a href=""?id=5&amp;nr=4331"">AEW World Title</a> Eliminator Tournament Final: ","<a href=""?id=2&amp;nr=2906&amp;name=Kenny+Omega"">Kenny Omega</a> defeats <a href=""?id=2&amp;nr=11161&amp;name=Adam+Page"">Adam Page</a> (16:28)","<a href=""?id=1&amp;nr=288604"">AEW Full Gear 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-11-07,All Elite Wrestling,"<a href=""?id=5&amp;nr=4331"">AEW World Title</a> I Quit: ","<a href=""?id=2&amp;nr=3940&amp;name=Jon+Moxley"">Jon Moxley</a> (c) defeats <a href=""?id=2&amp;nr=902&amp;name=Eddie+Kingston"">Eddie Kingston</a> (18:59)","<a href=""?id=1&amp;nr=288604"">AEW Full Gear 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-11-07,All Elite Wrestling,Elite Deletion: ,"<a href=""?id=2&amp;nr=99&amp;name=Matt+Hardy"">Matt Hardy</a> defeats <a href=""?id=2&amp;nr=15284&amp;name=Sammy+Guevara"">Sammy Guevara</a> (19:39)","<a href=""?id=1&amp;nr=288604"">AEW Full Gear 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-09-05,All Elite Wrestling,,"<a href=""?id=28&amp;nr=9287&amp;name=The+Natural+Nightmares"">The Natural Nightmares</a> (<a href=""?id=2&amp;nr=917&amp;name=Dustin+Rhodes"">Dustin Rhodes</a> &amp; <a href=""?id=2&amp;nr=7870&amp;name=QT+Marshall"">QT Marshall</a>), <a href=""?id=2&amp;nr=2750&amp;name=Matt+Cardona"">Matt Cardona</a> &amp; <a href=""?id=2&amp;nr=293&amp;name=Scorpio+Sky"">Scorpio Sky</a> defeat <a href=""?id=2&amp;nr=994&amp;name=Colt+Cabana"">Colt Cabana</a> &amp; <a href=""?id=29&amp;nr=2663&amp;name=The+Dark+Order"">The Dark Order</a> (<a href=""?id=2&amp;nr=2397&amp;name=Evil+Uno"">Evil Uno</a>, <a href=""?id=2&amp;nr=5244&amp;name=Mr.+Brodie+Lee"">Mr. Brodie Lee</a> &amp; <a href=""?id=2&amp;nr=5424&amp;name=Stu+Grayson"">Stu Grayson</a>) (15:04)","<a href=""?id=1&amp;nr=269456"">AEW All Out 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-09-05,All Elite Wrestling,,"<a href=""?id=28&amp;nr=1030&amp;name=The+Young+Bucks"">The Young Bucks</a> (<a href=""?id=2&amp;nr=4739&amp;name=Matt+Jackson"">Matt Jackson</a> &amp; <a href=""?id=2&amp;nr=4740&amp;name=Nick+Jackson"">Nick Jackson</a>) defeat <a href=""?id=28&amp;nr=8746&amp;name=The+Jurassic+Express"">The Jurassic Express</a> (<a href=""?id=2&amp;nr=18237&amp;name=Jungle+Boy+"">Jungle Boy</a> &amp; <a href=""?id=2&amp;nr=11924&amp;name=Luchasaurus"">Luchasaurus</a>) (15:24)","<a href=""?id=1&amp;nr=269456"">AEW All Out 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-09-05,All Elite Wrestling,21 Man Casino Battle Royale: ,"<a href=""?id=2&amp;nr=1062&amp;name=Lance+Archer"">Lance Archer</a> defeats <a href=""?id=2&amp;nr=1081&amp;name=Billy"">Billy</a> and <a href=""?id=2&amp;nr=4823&amp;name=Brian+Cage"">Brian Cage</a> and <a href=""?id=2&amp;nr=452&amp;name=Christopher+Daniels"">Christopher Daniels</a> and <a href=""?id=2&amp;nr=3828&amp;name=Chuck+Taylor"">Chuck Taylor</a> and <a href=""?id=2&amp;nr=18849&amp;name=Darby+Allin"">Darby Allin</a> and <a href=""?id=2&amp;nr=902&amp;name=Eddie+Kingston"">Eddie Kingston</a> and <a href=""?id=2&amp;nr=892&amp;name=Frankie+Kazarian"">Frankie Kazarian</a> and <a href=""?id=2&amp;nr=4071&amp;name=Jake+Hager"">Jake Hager</a> and <a href=""?id=2&amp;nr=1065&amp;name=Matt+Sydal"">Matt Sydal</a> and <a href=""?id=2&amp;nr=12893&amp;name=Ortiz+"">Ortiz</a> and <a href=""?id=2&amp;nr=10334&amp;name=Penta+El+Zero+M"">Penta El Zero M</a> and <a href=""?id=2&amp;nr=10343&amp;name=Rey+Fenix++"">Rey Fenix</a> and <a href=""?id=2&amp;nr=14007&amp;name=Ricky+Starks"">Ricky Starks</a> and <a href=""?id=2&amp;nr=15052&amp;name=Santana+++"">Santana</a> and <a href=""?id=2&amp;nr=3190&amp;name=Shawn+Spears"">Shawn Spears</a> and <a href=""?id=2&amp;nr=17540&amp;name=Sonny+Kiss"">Sonny Kiss</a> and <a href=""?id=2&amp;nr=4307&amp;name=The+Blade+++++"">The Blade</a> and <a href=""?id=2&amp;nr=21060&amp;name=The+Butcher+++++"">The Butcher</a> and <a href=""?id=2&amp;nr=2963&amp;name=Trent"">Trent</a> and <a href=""?id=2&amp;nr=12277&amp;name=Will+Hobbs"">Will Hobbs</a> (21:48)","<a href=""?id=1&amp;nr=269456"">AEW All Out 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-09-05,All Elite Wrestling,"<a href=""?id=5&amp;nr=4370"">AEW Women's World Title</a>: ","<a href=""?id=2&amp;nr=9462&amp;name=Hikaru+Shida"">Hikaru Shida</a> (c) defeats <a href=""?id=2&amp;nr=16209&amp;name=Thunder+Rosa"">Thunder Rosa</a> (16:57)","<a href=""?id=1&amp;nr=269456"">AEW All Out 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-09-05,All Elite Wrestling,"<a href=""?id=5&amp;nr=4392"">AEW World Tag Team Title</a>: ","<a href=""?id=28&amp;nr=5470&amp;name=FTR"">FTR</a> (<a href=""?id=2&amp;nr=7159&amp;name=Cash+Wheeler"">Cash Wheeler</a> &amp; <a href=""?id=2&amp;nr=12068&amp;name=Dax+Harwood"">Dax Harwood</a>) defeat <a href=""?id=2&amp;nr=11161&amp;name=Adam+Page"">Adam Page</a> &amp; <a href=""?id=2&amp;nr=2906&amp;name=Kenny+Omega"">Kenny Omega</a> (c) (29:37) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=269456"">AEW All Out 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-09-05,All Elite Wrestling,"<a href=""?id=5&amp;nr=4331"">AEW World Title</a>: ","<a href=""?id=2&amp;nr=3940&amp;name=Jon+Moxley"">Jon Moxley</a> (c) defeats <a href=""?id=2&amp;nr=17012&amp;name=MJF"">MJF</a> (23:42)","<a href=""?id=1&amp;nr=269456"">AEW All Out 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-09-05,All Elite Wrestling,Broken Rules: ,"<a href=""?id=2&amp;nr=99&amp;name=Matt+Hardy"">Matt Hardy</a> defeats <a href=""?id=2&amp;nr=15284&amp;name=Sammy+Guevara"">Sammy Guevara</a> (6:05)","<a href=""?id=1&amp;nr=269456"">AEW All Out 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-09-05,All Elite Wrestling,Mimosa Mayhem: ,"<a href=""?id=2&amp;nr=2813&amp;name=Orange+Cassidy"">Orange Cassidy</a> defeats <a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> (15:02)","<a href=""?id=1&amp;nr=269456"">AEW All Out 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-09-05,All Elite Wrestling,Tooth And Nail: ,"<a href=""?id=2&amp;nr=17970&amp;name=Big+Swole"">Big Swole</a> defeats <a href=""?id=2&amp;nr=17188&amp;name=Dr.+Britt+Baker+DMD"">Dr. Britt Baker DMD</a> by referee's decision (6:18)","<a href=""?id=1&amp;nr=269456"">AEW All Out 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-05-23,All Elite Wrestling,,"<a href=""?id=2&amp;nr=917&amp;name=Dustin+Rhodes"">Dustin Rhodes</a> defeats <a href=""?id=2&amp;nr=3190&amp;name=Shawn+Spears"">Shawn Spears</a> (4:11)","<a href=""?id=1&amp;nr=253898"">AEW Double Or Nothing 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-05-23,All Elite Wrestling,,"<a href=""?id=2&amp;nr=20328&amp;name=Kris+Statlander"">Kris Statlander</a> defeats <a href=""?id=2&amp;nr=17027&amp;name=Penelope+Ford"">Penelope Ford</a> (8:11)","<a href=""?id=1&amp;nr=253898"">AEW Double Or Nothing 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-05-23,All Elite Wrestling,,"<a href=""?id=2&amp;nr=17012&amp;name=MJF"">MJF</a> defeats <a href=""?id=2&amp;nr=18237&amp;name=Jungle+Boy+"">Jungle Boy</a> (17:27)","<a href=""?id=1&amp;nr=253898"">AEW Double Or Nothing 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-05-23,All Elite Wrestling,"<a href=""?id=5&amp;nr=4578"">AEW TNT Title</a> Tournament Final Match (vakant): ","<a href=""?id=2&amp;nr=3686&amp;name=Cody+"">Cody</a> defeats <a href=""?id=2&amp;nr=1062&amp;name=Lance+Archer"">Lance Archer</a> (21:11) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=253898"">AEW Double Or Nothing 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-05-23,All Elite Wrestling,"<a href=""?id=5&amp;nr=4370"">AEW Women's World Title</a> No Disqualification: ","<a href=""?id=2&amp;nr=9462&amp;name=Hikaru+Shida"">Hikaru Shida</a> defeats <a href=""?id=2&amp;nr=17025&amp;name=Nyla+Rose"">Nyla Rose</a> (c) (16:34) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=253898"">AEW Double Or Nothing 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-05-23,All Elite Wrestling,"<a href=""?id=5&amp;nr=4331"">AEW World Title</a>: ","<a href=""?id=2&amp;nr=3940&amp;name=Jon+Moxley"">Jon Moxley</a> (c) defeats <a href=""?id=2&amp;nr=5244&amp;name=Mr.+Brodie+Lee"">Mr. Brodie Lee</a> by referee's decision (15:29)","<a href=""?id=1&amp;nr=253898"">AEW Double Or Nothing 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-05-23,All Elite Wrestling,Casino Ladder: ,"<a href=""?id=2&amp;nr=4823&amp;name=Brian+Cage"">Brian Cage</a> defeats <a href=""?id=2&amp;nr=994&amp;name=Colt+Cabana"">Colt Cabana</a> and <a href=""?id=2&amp;nr=18849&amp;name=Darby+Allin"">Darby Allin</a> and <a href=""?id=2&amp;nr=892&amp;name=Frankie+Kazarian"">Frankie Kazarian</a> and <a href=""?id=2&amp;nr=10271&amp;name=Joey+Janela"">Joey Janela</a> and <a href=""?id=2&amp;nr=14266&amp;name=Kip+Sabian"">Kip Sabian</a> and <a href=""?id=2&amp;nr=11924&amp;name=Luchasaurus"">Luchasaurus</a> and <a href=""?id=2&amp;nr=2813&amp;name=Orange+Cassidy"">Orange Cassidy</a> and <a href=""?id=2&amp;nr=293&amp;name=Scorpio+Sky"">Scorpio Sky</a> (27:28)","<a href=""?id=1&amp;nr=253898"">AEW Double Or Nothing 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-05-22,All Elite Wrestling,Stadium Stampede: ,"<a href=""?id=29&amp;nr=2366&amp;name=The+Elite"">The Elite</a> (<a href=""?id=2&amp;nr=11161&amp;name=Adam+Page"">Adam Page</a>, <a href=""?id=2&amp;nr=2906&amp;name=Kenny+Omega"">Kenny Omega</a>, <a href=""?id=2&amp;nr=4739&amp;name=Matt+Jackson"">Matt Jackson</a> &amp; <a href=""?id=2&amp;nr=4740&amp;name=Nick+Jackson"">Nick Jackson</a>) &amp; <a href=""?id=2&amp;nr=99&amp;name=Matt+Hardy"">Matt Hardy</a> defeat <a href=""?id=29&amp;nr=2569&amp;name=The+Inner+Circle"">The Inner Circle</a> (<a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a>, <a href=""?id=2&amp;nr=4071&amp;name=Jake+Hager"">Jake Hager</a>, <a href=""?id=2&amp;nr=12893&amp;name=Ortiz+"">Ortiz</a>, <a href=""?id=2&amp;nr=15284&amp;name=Sammy+Guevara"">Sammy Guevara</a> &amp; <a href=""?id=2&amp;nr=15052&amp;name=Santana+++"">Santana</a>) (33:59)","<a href=""?id=1&amp;nr=253898"">AEW Double Or Nothing 2020</a> - Pay Per View @ Daily's Place in Jacksonville, Florida, USA"
2020-02-29,All Elite Wrestling,,"<a href=""?id=2&amp;nr=18849&amp;name=Darby+Allin"">Darby Allin</a> defeats <a href=""?id=2&amp;nr=15284&amp;name=Sammy+Guevara"">Sammy Guevara</a> (5:00)","<a href=""?id=1&amp;nr=249729"">AEW Revolution 2020</a> - Pay Per View @ Wintrust Arena in Chicago, Illinois, USA"
2020-02-29,All Elite Wrestling,,"<a href=""?id=2&amp;nr=4071&amp;name=Jake+Hager"">Jake Hager</a> defeats <a href=""?id=2&amp;nr=917&amp;name=Dustin+Rhodes"">Dustin Rhodes</a> (14:44)","<a href=""?id=1&amp;nr=249729"">AEW Revolution 2020</a> - Pay Per View @ Wintrust Arena in Chicago, Illinois, USA"
2020-02-29,All Elite Wrestling,,"<a href=""?id=2&amp;nr=17012&amp;name=MJF"">MJF</a> defeats <a href=""?id=2&amp;nr=3686&amp;name=Cody+"">Cody</a> (24:39)","<a href=""?id=1&amp;nr=249729"">AEW Revolution 2020</a> - Pay Per View @ Wintrust Arena in Chicago, Illinois, USA"
2020-02-29,All Elite Wrestling,,"<a href=""?id=2&amp;nr=3497&amp;name=PAC"">PAC</a> defeats <a href=""?id=2&amp;nr=2813&amp;name=Orange+Cassidy"">Orange Cassidy</a> (13:02)","<a href=""?id=1&amp;nr=249729"">AEW Revolution 2020</a> - Pay Per View @ Wintrust Arena in Chicago, Illinois, USA"
2020-02-29,All Elite Wrestling,"<a href=""?id=5&amp;nr=4370"">AEW Women's World Title</a>: ","<a href=""?id=2&amp;nr=17025&amp;name=Nyla+Rose"">Nyla Rose</a> (c) defeats <a href=""?id=2&amp;nr=20328&amp;name=Kris+Statlander"">Kris Statlander</a> (12:49)","<a href=""?id=1&amp;nr=249729"">AEW Revolution 2020</a> - Pay Per View @ Wintrust Arena in Chicago, Illinois, USA"
2020-02-29,All Elite Wrestling,"<a href=""?id=5&amp;nr=4392"">AEW World Tag Team Title</a>: ","<a href=""?id=2&amp;nr=11161&amp;name=Adam+Page"">Adam Page</a> &amp; <a href=""?id=2&amp;nr=2906&amp;name=Kenny+Omega"">Kenny Omega</a> (c) defeat <a href=""?id=28&amp;nr=1030&amp;name=The+Young+Bucks"">The Young Bucks</a> (<a href=""?id=2&amp;nr=4739&amp;name=Matt+Jackson"">Matt Jackson</a> &amp; <a href=""?id=2&amp;nr=4740&amp;name=Nick+Jackson"">Nick Jackson</a>) (30:06)","<a href=""?id=1&amp;nr=249729"">AEW Revolution 2020</a> - Pay Per View @ Wintrust Arena in Chicago, Illinois, USA"
2020-02-29,All Elite Wrestling,"<a href=""?id=5&amp;nr=4331"">AEW World Title</a>: ","<a href=""?id=2&amp;nr=3940&amp;name=Jon+Moxley"">Jon Moxley</a> defeats <a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> (c) (22:21) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=249729"">AEW Revolution 2020</a> - Pay Per View @ Wintrust Arena in Chicago, Illinois, USA"
2019-11-09,All Elite Wrestling,,"<a href=""?id=2&amp;nr=11161&amp;name=Adam+Page"">Adam Page</a> defeats <a href=""?id=2&amp;nr=3497&amp;name=PAC"">PAC</a> (18:53)","<a href=""?id=1&amp;nr=239130"">AEW Full Gear 2019</a> - Pay Per View @ Royal Farms Arena in Baltimore, Maryland, USA"
2019-11-09,All Elite Wrestling,,"<a href=""?id=28&amp;nr=4973&amp;name=Proud-N-Powerful"">Proud-N-Powerful</a> (<a href=""?id=2&amp;nr=12893&amp;name=Ortiz+"">Ortiz</a> &amp; <a href=""?id=2&amp;nr=15052&amp;name=Santana+++"">Santana</a>) defeat <a href=""?id=28&amp;nr=1030&amp;name=The+Young+Bucks"">The Young Bucks</a> (<a href=""?id=2&amp;nr=4739&amp;name=Matt+Jackson"">Matt Jackson</a> &amp; <a href=""?id=2&amp;nr=4740&amp;name=Nick+Jackson"">Nick Jackson</a>) (21:00)","<a href=""?id=1&amp;nr=239130"">AEW Full Gear 2019</a> - Pay Per View @ Royal Farms Arena in Baltimore, Maryland, USA"
2019-11-09,All Elite Wrestling,,"<a href=""?id=2&amp;nr=3190&amp;name=Shawn+Spears"">Shawn Spears</a> defeats <a href=""?id=2&amp;nr=10271&amp;name=Joey+Janela"">Joey Janela</a> (11:42)","<a href=""?id=1&amp;nr=239130"">AEW Full Gear 2019</a> - Pay Per View @ Royal Farms Arena in Baltimore, Maryland, USA"
2019-11-09,All Elite Wrestling,"<a href=""?id=5&amp;nr=4370"">AEW Women's World Title</a>: ","<a href=""?id=2&amp;nr=9434&amp;name=Riho"">Riho</a> (c) defeats <a href=""?id=2&amp;nr=4629&amp;name=Emi+Sakura"">Emi Sakura</a> (13:19)","<a href=""?id=1&amp;nr=239130"">AEW Full Gear 2019</a> - Pay Per View @ Royal Farms Arena in Baltimore, Maryland, USA"
2019-11-09,All Elite Wrestling,"<a href=""?id=5&amp;nr=4392"">AEW World Tag Team Title</a> Three Way: ","<a href=""?id=29&amp;nr=2246&amp;name=SCU"">SCU</a> (<a href=""?id=2&amp;nr=892&amp;name=Frankie+Kazarian"">Frankie Kazarian</a> &amp; <a href=""?id=2&amp;nr=293&amp;name=Scorpio+Sky"">Scorpio Sky</a>) (c) defeat <a href=""?id=28&amp;nr=7400&amp;name=The+Lucha+Brothers"">The Lucha Brothers</a> (<a href=""?id=2&amp;nr=10334&amp;name=Pentagon+Jr."">Pentagon Jr.</a> &amp; <a href=""?id=2&amp;nr=10343&amp;name=Rey+Fenix++"">Rey Fenix</a>) and <a href=""?id=28&amp;nr=6318&amp;name=Private+Party"">Private Party</a> (<a href=""?id=2&amp;nr=18653&amp;name=Isiah+Kassidy"">Isiah Kassidy</a> &amp; <a href=""?id=2&amp;nr=15417&amp;name=Marq+Quen"">Marq Quen</a>) (13:07)","<a href=""?id=1&amp;nr=239130"">AEW Full Gear 2019</a> - Pay Per View @ Royal Farms Arena in Baltimore, Maryland, USA"
2019-11-09,All Elite Wrestling,"<a href=""?id=5&amp;nr=4331"">AEW World Title</a>: ","<a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> (c) defeats <a href=""?id=2&amp;nr=3686&amp;name=Cody+"">Cody</a> (28:38)","<a href=""?id=1&amp;nr=239130"">AEW Full Gear 2019</a> - Pay Per View @ Royal Farms Arena in Baltimore, Maryland, USA"
2019-11-09,All Elite Wrestling,Lights Out: ,"<a href=""?id=2&amp;nr=3940&amp;name=Jon+Moxley"">Jon Moxley</a> defeats <a href=""?id=2&amp;nr=2906&amp;name=Kenny+Omega"">Kenny Omega</a> (38:46)","<a href=""?id=1&amp;nr=239130"">AEW Full Gear 2019</a> - Pay Per View @ Royal Farms Arena in Baltimore, Maryland, USA"
2019-08-31,All Elite Wrestling,,"<a href=""?id=2&amp;nr=3686&amp;name=Cody+"">Cody</a> defeats <a href=""?id=2&amp;nr=3190&amp;name=Shawn+Spears"">Shawn Spears</a> (17:23)","<a href=""?id=1&amp;nr=231259"">AEW All Out 2019</a> - Pay Per View @ Sears Centre Arena in Hoffman Estates, Illinois, USA"
2019-08-31,All Elite Wrestling,,"<a href=""?id=2&amp;nr=3497&amp;name=PAC"">PAC</a> defeats <a href=""?id=2&amp;nr=2906&amp;name=Kenny+Omega"">Kenny Omega</a> by referee's decision (23:39)","<a href=""?id=1&amp;nr=231259"">AEW All Out 2019</a> - Pay Per View @ Sears Centre Arena in Hoffman Estates, Illinois, USA"
