id,date,text,hashtags,name_mentions,handle_mentions,source,likes,retweets
1538416289567367169,2022-06-19 07:00:00+00:00,“The Skyscraping” @DilsherShanky and @JinderMahal put on their dancing shoes to tango with veterans @TrueKofi &amp;… https://t.co/g4JwUV2oO7,,"Dilsher Shanky,The Maharaja,🎅🏿 Sir Kofi Krampus 🎅🏿","DilsherShanky,JinderMahal,TrueKofi",Sprinklr Publishing,541,77
1538401191784333318,2022-06-19 06:00:00+00:00,"Seconds after Happy @BaronCorbinWWE loses to @MadcapMoss in a Last Laugh Match, @PatMcAfeeShow interviews the falle… https://t.co/kHek17Fs44",,"mayor of jackpot city,Madcap Moss,Pat McAfee","BaronCorbinWWE,MadcapMoss,PatMcAfeeShow",Sprinklr Publishing,851,103
1538386090893115393,2022-06-19 05:00:00+00:00,.@MadcapMoss and Happy @BaronCorbinWWE leave the chuckles and jokes behind in this brutal Last Laugh Match.… https://t.co/HXXnkTPPAs,,"Madcap Moss,mayor of jackpot city","MadcapMoss,BaronCorbinWWE",Sprinklr Publishing,664,93
1538370993298845696,2022-06-19 04:00:01+00:00,"Pumped up for his impending clash with @WWERomanReigns for the Undisputed WWE Universal Championship,… https://t.co/k1ylOlLSvP",,Roman Reigns,WWERomanReigns,Sprinklr Publishing,856,110
1538355892516700160,2022-06-19 03:00:00+00:00,"Making a public address to the WWE Universe, Mr. McMahon sets the stage for #SmackDown. https://t.co/g7XJqXJPhe",SmackDown,,,Sprinklr Publishing,2555,275
1538265293688037379,2022-06-18 21:00:00+00:00,What was your favorite moment from #SmackDown? #Top10 https://t.co/b8oonZUBOA,"SmackDown,Top10",,,Sprinklr Publishing,1234,163
1538250196315938818,2022-06-18 20:00:00+00:00,".@DMcIntyreWWE, @RaquelWWE, and @MadcapMoss recap a wild night on #SmackDown and look ahead to #MITB. 
#SDLowDown… https://t.co/RrDrqVSmt0","SmackDown,MITB,SDLowDown","Drew McIntyre,Raquel,Madcap Moss","DMcIntyreWWE,RaquelWWE,MadcapMoss",Sprinklr Publishing,743,108
1538235095038959618,2022-06-18 19:00:00+00:00,What's your favorite @JohnCena T-shirt? Look back at Cena's colorful history of T-shirts. #CenaMonth… https://t.co/XOz7mLtIqj,CenaMonth,John Cena,JohnCena,Sprinklr Publishing,3515,325
1538219995372699648,2022-06-18 18:00:00+00:00,.@DMcIntyreWWE is always ready for a brawl with @WWESheamus. #SmackDown https://t.co/XIXuh1nBnc,SmackDown,"Drew McIntyre,Sheamus","DMcIntyreWWE,WWESheamus",Sprinklr Publishing,1241,146
1538189799403753472,2022-06-18 16:00:01+00:00,"They're not laughing with you @BaronCorbinWWE, they're laughing AT you. #SmackDown @PatMcAfeeShow https://t.co/JWIGZwOQCh",SmackDown,"mayor of jackpot city,Pat McAfee","BaronCorbinWWE,PatMcAfeeShow",Sprinklr Publishing,1908,179
1538180115972112385,2022-06-18 15:21:32+00:00,"WWE is saddened to learn that long-time referee David Hebner has passed away.

https://t.co/5mVAYcIibV",,,,Sprinklr Publishing,20538,2380
1538144498219368449,2022-06-18 13:00:00+00:00,Who ya got? #CenaMonth https://t.co/nWNTNEEvnB,CenaMonth,,,Sprinklr Publishing,11467,902
1537996005672558592,2022-06-18 03:09:56+00:00,.@WWESheamus is ready to turn #MITB into Fight Night. #SmackDown https://t.co/su3SrP7dID,"MITB,SmackDown",Sheamus,WWESheamus,Sprinklr Publishing,1388,164
1537986328003944451,2022-06-18 02:31:29+00:00,.@MadcapMoss is looking forward to moving on to bigger and better things. #SmackDown https://t.co/OpOwfMNMTg,SmackDown,Madcap Moss,MadcapMoss,Sprinklr Publishing,1181,162
1537980744189898754,2022-06-18 02:09:18+00:00,JUST ANNOUNCED: @BrockLesnar will challenge @WWERomanReigns for the Undisputed WWE Universal Title in a Last Man St… https://t.co/ICo56kQEJA,,"Brock Lesnar,Roman Reigns","BrockLesnar,WWERomanReigns",Sprinklr Publishing,21626,3631
1537978748489695233,2022-06-18 02:01:22+00:00,"🤯🤠🤯🤠🤯

@BrockLesnar is BACK and he's taking #TheBloodline to Suplex City! 

#SmackDown @WWERomanReigns @WWEUsos… https://t.co/osFAEAHgGP","TheBloodline,SmackDown","Brock Lesnar,Roman Reigns,The Usos","BrockLesnar,WWERomanReigns,WWEUsos",Grabyo,10175,1751
1537978729531514882,2022-06-18 02:01:18+00:00,"F-5 to the champion! 

@BrockLesnar #SmackDown https://t.co/dtZqu5wGT1",SmackDown,Brock Lesnar,BrockLesnar,Grabyo,3860,698
1537978302836551681,2022-06-18 01:59:36+00:00,"👀

@BrockLesnar @WWERomanReigns @HeymanHustle #SmackDown https://t.co/v2OCEgj6o9",SmackDown,"Brock Lesnar,Roman Reigns,Paul Heyman","BrockLesnar,WWERomanReigns,HeymanHustle",Grabyo,4004,683
1537977593298685954,2022-06-18 01:56:47+00:00,.@BrockLesnar is here!!! #SmackDown https://t.co/FAoxzhG0R2,SmackDown,Brock Lesnar,BrockLesnar,Grabyo,7336,1259
1537976901993541634,2022-06-18 01:54:02+00:00,"#AndStill your Undisputed WWE Universal Champion, @WWERomanReigns!

#SmackDown https://t.co/PzbvslY1Lv","AndStill,SmackDown",Roman Reigns,WWERomanReigns,Twitter Web App,12540,1495
1537976798436134914,2022-06-18 01:53:37+00:00,"What a spear! 

@WWERomanReigns #SmackDown https://t.co/ced0PfXHU0",SmackDown,Roman Reigns,WWERomanReigns,Grabyo,4114,750
1537976540348096512,2022-06-18 01:52:36+00:00,"RKO!!!

@SuperKingofBros #SmackDown https://t.co/hgRPtByD1A",SmackDown,matthew riddle,SuperKingofBros,Grabyo,3049,480
1537976101879762948,2022-06-18 01:50:51+00:00,"Superman Punch! #SmackDown

@WWERomanReigns https://t.co/JpS5FM9mso",SmackDown,Roman Reigns,WWERomanReigns,Grabyo,1622,319
1537974732242313217,2022-06-18 01:45:25+00:00,What a move @WWERomanReigns! #SmackDown https://t.co/J5n289PUCB,SmackDown,Roman Reigns,WWERomanReigns,Grabyo,2305,379
1537973001332789249,2022-06-18 01:38:32+00:00,"Can @SuperKingofBros shock the world?!?!

#SmackDown @WWERomanReigns @HeymanHustle https://t.co/1J1DDOKxL6",SmackDown,"matthew riddle,Roman Reigns,Paul Heyman","SuperKingofBros,WWERomanReigns,HeymanHustle",Grabyo,2201,322
1537972989513256962,2022-06-18 01:38:29+00:00,.@SuperKingofBros has got @WWERomanReigns on the ropes! #SmackDown https://t.co/Wyz6B6rjsd,SmackDown,"matthew riddle,Roman Reigns","SuperKingofBros,WWERomanReigns",Grabyo,1508,249
1537972580732219392,2022-06-18 01:36:52+00:00,And here we go! #SmackDown https://t.co/CwxPdZcqy3,SmackDown,,,Grabyo,1217,216
1537972299160137729,2022-06-18 01:35:44+00:00,".@KingRicochet gets a chance to take back his #ICTitle as he goes up against @Gunther_AUT, NEXT WEEK on #SmackDown https://t.co/iLfb1L13q0","ICTitle,SmackDown","Ricochet,GUNTHER","KingRicochet,Gunther_AUT",Grabyo,1400,249
1537972137809432577,2022-06-18 01:35:06+00:00,"Also NEXT WEEK on #SmackDown

@WWE_Aliyah vs. @ShotziWWE in a #MITB Qualifying Match! https://t.co/Lyb89vcFw6","SmackDown,MITB","ALIYAH 3:17,Shotzi","WWE_Aliyah,ShotziWWE",Grabyo,1798,324
1537971910864031746,2022-06-18 01:34:12+00:00,"NEXT WEEK on #SmackDown

@ShinsukeN vs. @SamiZayn in #MITB Qualifying Match! https://t.co/NV8qdtUcKu","SmackDown,MITB","Shinsuke Nakamura,Sami Zayn","ShinsukeN,SamiZayn",Grabyo,1617,303
1537970907351638020,2022-06-18 01:30:13+00:00,Who leaves #SmackDown with the Undisputed WWE Universal Championship?,SmackDown,,,Twitter Web App,926,162
1537970455608315904,2022-06-18 01:28:25+00:00,"The Tribal Chief is here on #SmackDown!

@WWERomanReigns @HeymanHustle https://t.co/FGphYwkph9",SmackDown,"Roman Reigns,Paul Heyman","WWERomanReigns,HeymanHustle",Grabyo,4265,786
1537969939864137734,2022-06-18 01:26:22+00:00,The new Intercontinental Champion @Gunther_AUT has no plans of losing his title any time soon. #SmackDown https://t.co/VKhRMKYLB1,SmackDown,GUNTHER,Gunther_AUT,Grabyo,1361,220
1537969764772876289,2022-06-18 01:25:40+00:00,"No elite acoustics? No top-of-the-line lighting? NO MAXIMUM MALE MODELS.

#SmackDown @MaxDupri @ScrapDaddyAP https://t.co/P0sACGE12D",SmackDown,"Max Dupri,Adam Pearce","MaxDupri,ScrapDaddyAP",Grabyo,1261,220
1537969049400770563,2022-06-18 01:22:50+00:00,Up close and personal with @MaxDupri and @ScrapDaddyAP. #SmackDown https://t.co/9VLM5OdUAN,SmackDown,"Max Dupri,Adam Pearce","MaxDupri,ScrapDaddyAP",Grabyo,2327,224
1537968843967975428,2022-06-18 01:22:01+00:00,.@WWERomanReigns vs. @SuperKingofBros for the Undisputed WWE Universal Championship is UP NEXT on #SmackDown https://t.co/2t9UDmiS0B,SmackDown,"Roman Reigns,matthew riddle","WWERomanReigns,SuperKingofBros",Grabyo,1329,231
1537968488391712768,2022-06-18 01:20:36+00:00,"Bros.

@ShinsukeN @SuperKingofBros #SmackDown https://t.co/qsZtzcC6WC",SmackDown,"Shinsuke Nakamura,matthew riddle","ShinsukeN,SuperKingofBros",Grabyo,2209,305
1537968197978103813,2022-06-18 01:19:27+00:00,.@RaquelWWE is going to #MITB! #SmackDown https://t.co/FH5mLFSZzi,"MITB,SmackDown",Raquel,RaquelWWE,Grabyo,1523,284
1537968073226850304,2022-06-18 01:18:57+00:00,".@RaquelWWE and @QoSBaszler battle to qualify for #MITB! 

#SmackDown https://t.co/9103PfkqeA","MITB,SmackDown","Raquel,Shayna Baszler","RaquelWWE,QoSBaszler",Grabyo,856,203
1537968015026753537,2022-06-18 01:18:43+00:00,.@RaquelWWE with the power! #SmackDown https://t.co/xwuv9s7W7O,SmackDown,Raquel,RaquelWWE,Grabyo,787,185
1537967452969005057,2022-06-18 01:16:29+00:00,.@QoSBaszler is in full control right now! #SmackDown https://t.co/RgdcNiHKZv,SmackDown,Shayna Baszler,QoSBaszler,Grabyo,643,154
1537966466590396416,2022-06-18 01:12:34+00:00,".@RaquelWWE vs. @QoSBaszler in a #MITB Qualifying Match, NEXT on #SmackDown https://t.co/SQNIEwt7k2","MITB,SmackDown","Raquel,Shayna Baszler","RaquelWWE,QoSBaszler",Grabyo,822,181
1537966143196958725,2022-06-18 01:11:17+00:00,"Per @SamiZayn, there is no ill will between the ""Honorary Uce"" and #TheBloodline... #SmackDown https://t.co/SDJfOEpHRI","TheBloodline,SmackDown",Sami Zayn,SamiZayn,Grabyo,892,193
1537965669773287426,2022-06-18 01:09:24+00:00,.@WWESheamus is NOT happy. #SmackDown https://t.co/ODmTPk6FlC,SmackDown,Sheamus,WWESheamus,Grabyo,739,161
1537965508275802112,2022-06-18 01:08:45+00:00,".@WWESheamus AND @DMcIntyreWWE are both headed to WWE #MITB! 

#SmackDown https://t.co/wMBrKKcpuz","MITB,SmackDown","Sheamus,Drew McIntyre","WWESheamus,DMcIntyreWWE",Grabyo,1618,294
1537965141219606533,2022-06-18 01:07:18+00:00,.@DMcIntyreWWE is also going to #MITB! #SmackDown https://t.co/bBNHPmHCBc,"MITB,SmackDown",Drew McIntyre,DMcIntyreWWE,Grabyo,1173,239
1537964818950258692,2022-06-18 01:06:01+00:00,.@WWESheamus is going to #MITB! #SmackDown https://t.co/kTTSNVnCA3,"MITB,SmackDown",Sheamus,WWESheamus,Grabyo,839,194
1537963976159416321,2022-06-18 01:02:40+00:00,"Who is going to #MITB? 

@DMcIntyreWWE @WWESheamus #SmackDown https://t.co/2hW1mshHGM","MITB,SmackDown","Drew McIntyre,Sheamus","DMcIntyreWWE,WWESheamus",Grabyo,2170,245
1537963679118811139,2022-06-18 01:01:29+00:00,Get Butch under control @RidgeWWE! #SmackDown https://t.co/XMZuPVEmjg,SmackDown,Ridge Holland,RidgeWWE,Grabyo,845,178
1537962715787845634,2022-06-18 00:57:40+00:00,"The #VikingRaiders on #SmackDown NEXT WEEK!

@Ivar_WWE @Erik_WWE https://t.co/guM0unsvHD","VikingRaiders,SmackDown","Ivar,Erik","Ivar_WWE,Erik_WWE",Grabyo,823,194
1537962608396881920,2022-06-18 00:57:14+00:00,"Feel the beat, @DilsherShanky! 🎺

#SmackDown @AustinCreedWins @TrueKofi https://t.co/L9YHz2GqAB",SmackDown,"Dilsher Shanky,Austin Creed,🎅🏿 Sir Kofi Krampus 🎅🏿","DilsherShanky,AustinCreedWins,TrueKofi",Grabyo,1177,205
1537962417359007746,2022-06-18 00:56:28+00:00,"The New Day pick up the W!

@AustinCreedWins @TrueKofi #SmackDown https://t.co/XYpHEO1rsX",SmackDown,"Austin Creed,🎅🏿 Sir Kofi Krampus 🎅🏿","AustinCreedWins,TrueKofi",Grabyo,855,194
1537962145635217408,2022-06-18 00:55:24+00:00,"Go Shanky! Go Shanky!

@DilsherShanky #SmackDown https://t.co/nzkyrD6o5R",SmackDown,Dilsher Shanky,DilsherShanky,Grabyo,913,177
1537961691371057153,2022-06-18 00:53:35+00:00,"😳😳😳

@DilsherShanky #SmackDown https://t.co/EyhwrVEhUx",SmackDown,Dilsher Shanky,DilsherShanky,Grabyo,951,158
1537961341188575233,2022-06-18 00:52:12+00:00,"The New Day is rolling! 

@AustinCreedWins @TrueKofi #SmackDay https://t.co/Ym5O5aXN2d",SmackDay,"Austin Creed,🎅🏿 Sir Kofi Krampus 🎅🏿","AustinCreedWins,TrueKofi",Grabyo,646,153
1537960239336550400,2022-06-18 00:47:49+00:00,"""My Sharpshooter breaks bones, tears tendons, and humbles champions.""

@NatbyNature is sending a message to… https://t.co/HIHPhxXbfN",,Nattie,NatbyNature,Grabyo,1063,223
1537958420241797122,2022-06-18 00:40:35+00:00,".@PatMcAfeeShow and the WWE Universe get the last laugh on Happy Corbin.

#SmackDown @BaronCorbinWWE https://t.co/2SdSJKo8BH",SmackDown,"Pat McAfee,mayor of jackpot city","PatMcAfeeShow,BaronCorbinWWE",Grabyo,3311,486
1537958178867949568,2022-06-18 00:39:38+00:00,"Everyone having a great time laughing at @BaronCorbinWWE!

@AustinCreedWins @TrueKofi #SmackDown https://t.co/fAgOeaMINM",SmackDown,"mayor of jackpot city,Austin Creed,🎅🏿 Sir Kofi Krampus 🎅🏿","BaronCorbinWWE,AustinCreedWins,TrueKofi",Grabyo,1050,213
1537957552025006082,2022-06-18 00:37:08+00:00,"For some reason Happy Corbin is not happy with @PatMcAfeeShow.

@BaronCorbinWWE #SmackDown https://t.co/qIIQMMbEkW",SmackDown,"Pat McAfee,mayor of jackpot city","PatMcAfeeShow,BaronCorbinWWE",Grabyo,1275,234
1537956945092411393,2022-06-18 00:34:44+00:00,"The #StreetProfits vs. @WWEUsos at #MITB!

Who you rolling with in that one? https://t.co/epo64FdKLO","StreetProfits,MITB",The Usos,WWEUsos,Grabyo,1092,220
1537956558138617856,2022-06-18 00:33:11+00:00,.@MadcapMoss gets the last laugh! #SmackDown https://t.co/x4Cc3J0fuO,SmackDown,Madcap Moss,MadcapMoss,Grabyo,1010,204
1537956328672399367,2022-06-18 00:32:17+00:00,"PUNCHLINE! 

@MadcapMoss #SmackDown https://t.co/oDsoGfwxtn",SmackDown,Madcap Moss,MadcapMoss,Grabyo,768,175
1537955899066576899,2022-06-18 00:30:34+00:00,Deep Six by @BaronCorbinWWE! #SmackDown https://t.co/Meblm3COt9,SmackDown,mayor of jackpot city,BaronCorbinWWE,Grabyo,652,154
1537955254704087041,2022-06-18 00:28:01+00:00,"Happy Corbin sends @MadcapMoss over the barricade! 

@BaronCorbinWWE #SmackDown https://t.co/ovQvwPjc6w",SmackDown,"Madcap Moss,mayor of jackpot city","MadcapMoss,BaronCorbinWWE",Grabyo,602,150
1537954834027905024,2022-06-18 00:26:20+00:00,"💪 💪 💪 

@MadcapMoss #SmackDown https://t.co/Yiq41bvpKW",SmackDown,Madcap Moss,MadcapMoss,Grabyo,698,174
1537954038234304515,2022-06-18 00:23:11+00:00,"BOOM!

@MadcapMoss #SmackDown https://t.co/B3XMF07CgV",SmackDown,Madcap Moss,MadcapMoss,Grabyo,758,176
1537952753820921856,2022-06-18 00:18:04+00:00,"""From Minneapolis, Minnesota. @MadcapMoss!""

The hometown kid is looking to pick up a big win tonight on #SmackDown https://t.co/MZT9YZ7CMQ",SmackDown,Madcap Moss,MadcapMoss,Grabyo,1058,201
1537952621809442817,2022-06-18 00:17:33+00:00,Mr. McMahon addresses the WWE Universe on #SmackDown. https://t.co/P1AgclKU7s,SmackDown,,,Grabyo,9915,1342
1537951555265040388,2022-06-18 00:13:19+00:00,"We miss you @RandyOrton ❤️

@SuperKingofBros #SmackDown https://t.co/NUV4DnhaXP",SmackDown,"Randy Orton,matthew riddle","RandyOrton,SuperKingofBros",Grabyo,2380,373
1537950888597147648,2022-06-18 00:10:40+00:00,.@SuperKingofBros is all business tonight. #SmackDown https://t.co/mFJmzUPe5A,SmackDown,matthew riddle,SuperKingofBros,Grabyo,1267,227
1537948707546574854,2022-06-18 00:02:00+00:00,Mr. McMahon is LIVE now on #SmackDown https://t.co/70PrPjgvi3,SmackDown,,,Grabyo,4858,713
1537934584402178053,2022-06-17 23:05:53+00:00,"The Undisputed WWE Tag Team Championship will be on the line at WWE #MITB! 

@WWEUsos @MontezFordWWE @AngeloDawkins… https://t.co/6tnIibYKZD",MITB,"The Usos,𝕂𝕚𝕟𝕘 𝕋𝕖𝕫,Angelo Dawkins","WWEUsos,MontezFordWWE,AngeloDawkins",Sprinklr Publishing,4619,603
1537889336401616901,2022-06-17 20:06:05+00:00,".@WWERomanReigns looks to shut down @SuperKingofBros' title challenge,@MaxDupri reveals his first client, and Mr. M… https://t.co/rNpdDkXXPs",,"Roman Reigns,matthew riddle,Max Dupri","WWERomanReigns,SuperKingofBros,MaxDupri",Sprinklr Publishing,1870,265
1537865682523770881,2022-06-17 18:32:05+00:00,"Watch @SuperKingofBros and @WWERomanReigns develop an intense rivalry, which has led to TONIGHT'S Undisputed WWE Un… https://t.co/HgeW1brhsp",,"matthew riddle,Roman Reigns","SuperKingofBros,WWERomanReigns",Sprinklr Publishing,1449,226
1537835628875980801,2022-06-17 16:32:40+00:00,"Experience #ExtremeRules like never before, with #OnLocation! WWE #ExtremeRules Priority Passes are available now:… https://t.co/0BWCiBDw4U","ExtremeRules,OnLocation,ExtremeRules",,,Sprinklr Publishing,1206,174
1537829803188953088,2022-06-17 16:09:31+00:00,"When your Friday comes with a BIG FIGHT FEEL...

 @WWERomanReigns vs. @SuperKingofBros TONIGHT on #SmackDown!… https://t.co/mvelYCqpPn",SmackDown,"Roman Reigns,matthew riddle","WWERomanReigns,SuperKingofBros",Twitter Web App,7191,888
1537812771991179265,2022-06-17 15:01:50+00:00,Witness the inaugural @_Theory1 Invitational Pose-Down with the youngest #USChampion in WWE history going head-to-h… https://t.co/JeIAcSKjAL,USChampion,Theory,_Theory1,Grabyo,889,121
1537786958533079043,2022-06-17 13:19:16+00:00,Mr. McMahon will appear on SmackDown tonight at 8 PM ET live on FOX. https://t.co/6XEEDwR0Hy,,,,Sprinklr Publishing,28562,4099
1537737244307488768,2022-06-17 10:01:43+00:00,.@BiancaBelairWWE goes back and forth with #TheJudgmentDay’s @RheaRipley_WWE en route to their #WWERaw Women’s Titl… https://t.co/No38VfwGoq,"TheJudgmentDay,WWERaw","Bianca Belair,RheaRipley_WWE","BiancaBelairWWE,RheaRipley_WWE",Grabyo,1046,134
1537707097147772928,2022-06-17 08:01:55+00:00,.@MontezFordWWE looks for a singles victory following The Street Profits’ win over Undisputed Tag Team Champions… https://t.co/hulBtpXdlh,,𝕂𝕚𝕟𝕘 𝕋𝕖𝕫,MontezFordWWE,Grabyo,658,93
1537676876969398272,2022-06-17 06:01:50+00:00,"Relive #TheJudgmentDay's brutal assault on their own leader, @EdgeRatedR, which occurred moments after @FinnBalor j… https://t.co/RdorIDxV3j",TheJudgmentDay,"Adam (Edge) Copeland,Finn Bálor","EdgeRatedR,FinnBalor",Grabyo,1035,150
1537646699384033280,2022-06-17 04:01:55+00:00,"One week after his devastating attack on @CodyRhodes, @WWERollins  takes on @AJStylesOrg for the opportunity to qua… https://t.co/mfgTGHLpXK",,"Cody Rhodes,Seth “MR. MITB” Rollins,AJ Styles","CodyRhodes,WWERollins,AJStylesOrg",Grabyo,732,113
1537616020151599111,2022-06-17 02:00:01+00:00,"Style. Excellence. Giovanni Vinci. 

#WWENXT @VinciWWE https://t.co/dL98rFlC1H",WWENXT,Giovanni Vinci,VinciWWE,Twitter Media Studio,781,77
1537600915733200896,2022-06-17 01:00:00+00:00,The road to #NXTGAB heats up in this week's #WWENXT Top 10! https://t.co/cag28vwe5c,"NXTGAB,WWENXT",,,Sprinklr Publishing,556,70
1537585819510534144,2022-06-17 00:00:00+00:00,Is this the future for @SuperKingofBros? https://t.co/mN3yrpCjjv,,matthew riddle,SuperKingofBros,Sprinklr Publishing,13714,854
1537570720393351170,2022-06-16 23:00:01+00:00,.@CarmellaWWE and @BaronCorbinWWE had a blast during WWE Day at a @USFL Birmingham Stallions game! @USFLStallions https://t.co/FQLhvXqrtA,,"The Most Beautiful Woman in all of WWE,mayor of jackpot city,USFL,Birmingham Stallions","CarmellaWWE,BaronCorbinWWE,USFL,USFLStallions",Sprinklr Publishing,544,89
1537555623620988928,2022-06-16 22:00:01+00:00,".@JohnCena prevailed over Umaga in a knock-down, drag-out Street Fight on this day in 2008! 

#CenaMonth https://t.co/1zcZS50JN5",CenaMonth,John Cena,JohnCena,Twitter Media Studio,1992,236
1537548068421238786,2022-06-16 21:30:00+00:00,"Just 1️⃣ day before the biggest match of his career, @SuperKingofBros sends a message to @WWERomanReigns and a dedi… https://t.co/mQjxsoGxLe",,"matthew riddle,Roman Reigns","SuperKingofBros,WWERomanReigns",Sprinklr Publishing,4434,415
1537540520066555909,2022-06-16 21:00:00+00:00,"Peek behind the lens as @SonyaDevilleWWE, @BiancaBelairWWE and more Superstars and WWE employees take part in this… https://t.co/MQky6H8kld",,"The OFFICIAL Boss,Bianca Belair","SonyaDevilleWWE,BiancaBelairWWE",Sprinklr Publishing,1419,237
1537525425689112576,2022-06-16 20:00:01+00:00,"Which moment do you associate with this photo?

#CenaMonth https://t.co/8D4evuOOPS",CenaMonth,,,Twitter Media Studio,5808,471
1537495221293965313,2022-06-16 18:00:00+00:00,"WWE Superstar @MontezFordWWE hosts a new season of WWE Grit &amp; Glory presented by @chevrolet Silverado! #ad 

Full E… https://t.co/ThsbtuVHfl",ad,"𝕂𝕚𝕟𝕘 𝕋𝕖𝕫,Chevrolet","MontezFordWWE,chevrolet",Sprinklr Publishing,580,85
1537487674008805377,2022-06-16 17:30:01+00:00,🏎 @WWESheamus will serve as Honorary Starter for the #Ally400 @NASCAR Cup Series race at @NashvilleSuperS on June 2… https://t.co/s3bCK8zNi2,Ally400,"Sheamus,NASCAR,Nashville Superspeedway","WWESheamus,NASCAR,NashvilleSuperS",Sprinklr Publishing,855,90
1537480120465772545,2022-06-16 17:00:00+00:00,".@YaOnlyLivvOnce, @CarmellaWWE, @_Theory1 and @RonKillings channel their inner @JohnCena with a #CenaMonth tribute… https://t.co/DRQS2BeZbF",CenaMonth,"LIV Morgan,The Most Beautiful Woman in all of WWE,Theory,WWE R-TRUTH,John Cena","YaOnlyLivvOnce,CarmellaWWE,_Theory1,RonKillings,JohnCena",Sprinklr Publishing,3769,650
1537471350377414656,2022-06-16 16:25:09+00:00,"If you're in the U.S. or United Kingdom YOU can win two tickets to #WWECastle! 

👉 https://t.co/P97zlzgijb… https://t.co/mlnnGFLV5V",WWECastle,,,Twitter Media Studio,431,74
1537465026407284743,2022-06-16 16:00:01+00:00,".@JohnCena has granted more wishes via @MakeAWish than any other celebrity in history. 

#CenaMonth https://t.co/L7IoMe398z",CenaMonth,"John Cena,Make-A-Wish America","JohnCena,MakeAWish",Sprinklr Publishing,5578,747
1537449934034698240,2022-06-16 15:00:03+00:00,"WWE Superstars transform into @JohnCena in a #CenaMonth tribute photo shoot.

👋 https://t.co/9moXm2BhpV https://t.co/AVEJw8UDDG",CenaMonth,John Cena,JohnCena,Sprinklr Publishing,11006,899
1537435387051724801,2022-06-16 14:02:15+00:00,.@AJStylesOrg attacks @WWERollins after he shows no remorse for his brutal sledgehammer onslaught on @CodyRhodes.… https://t.co/a9z2iZ9MwQ,,"AJ Styles,Seth “MR. MITB” Rollins,Cody Rhodes","AJStylesOrg,WWERollins,CodyRhodes",Grabyo,947,128
1537434821789483008,2022-06-16 14:00:00+00:00,Remembering The Ultimate Warrior on his birthday https://t.co/Y1EFELKGgF,,,,Sprinklr Publishing,11743,1050
1537405104869064706,2022-06-16 12:01:55+00:00,"After @DanaBrookeWWE defeated @BeckyLynchWWE with a little help from @WWEAsuka last week, Big Time Becks attacks th… https://t.co/TaOd8YdeH9",,"Dana Brooke WWE,The Man,ASUKA / 明日華","DanaBrookeWWE,BeckyLynchWWE,WWEAsuka",Grabyo,755,120
1537374866562764804,2022-06-16 10:01:45+00:00,"Before his upcoming Undisputed WWE Universal Championship match on #SmackDown, @SuperKingofBros goes toe-to-toe aga… https://t.co/3JrpD6cuG3",SmackDown,matthew riddle,SuperKingofBros,Grabyo,1044,123
1537344674012319746,2022-06-16 08:01:47+00:00,The resilient @AliWWE goes one-on-one with #AlphaAcademy's @WWEGable on #WWERaw! https://t.co/d549tCne40,"AlphaAcademy,WWERaw","Mustafa Ali / Adeel Alam,Chad Gable","AliWWE,WWEGable",Grabyo,598,81
1537284305155674114,2022-06-16 04:01:54+00:00,.@HeymanHustle adds a HUGE stipulation to @SuperKingofBros  upcoming Undisputed WWE Universal Title match against… https://t.co/uC0Aot3Kyx,,"Paul Heyman,matthew riddle","HeymanHustle,SuperKingofBros",Grabyo,1210,160
1537163034002595841,2022-06-15 20:00:01+00:00,"#WWEonAE is BACK on July 10!

🎥 Biography: WWE Legends
📺 WWE Rivals
🎙 WWE Smack Talk https://t.co/To2GkYzfC7",WWEonAE,,,Sprinklr Publishing,1333,241
1537147933572857857,2022-06-15 19:00:00+00:00,"🔥💵 2022 #MITB poster 💵🔥 

@WWERollins @BeckyLynchWWE https://t.co/rY1SqGQCkr",MITB,"Seth FRANKLIN Rollins,The Man","WWERollins,BeckyLynchWWE",Sprinklr Publishing,8249,908
1537130595725234176,2022-06-15 17:51:07+00:00,.@DoudropWWE joined @WWETheBump to discuss how important #PrideMonth is and how much it means to her. https://t.co/RpzLqQtRel,PrideMonth,"Miss Drop 💦,WWE’s The Bump","DoudropWWE,WWETheBump",Grabyo,711,105
1537125755896872960,2022-06-15 17:31:53+00:00,"""He knows what I'm capable of...he knows I can take him down."" 

@DMcIntyreWWE believes he's can take down… https://t.co/0OEOKYs3eZ",,Drew McIntyre,DMcIntyreWWE,Grabyo,826,125
1537124106910502912,2022-06-15 17:25:20+00:00,"Win #MITB. Win the Undisputed WWE Universal Championship at #WWECastle. 

@DMcIntyreWWE has a lot planned for the r… https://t.co/sdHT5NQIbO","MITB,WWECastle",Drew McIntyre,DMcIntyreWWE,Grabyo,590,101
1537118582018125830,2022-06-15 17:03:22+00:00,"3-2-1!

@DMcIntyreWWE wants you to tune-in RIGHT NOW because @WWETheBump is LIVE! #WWETheBump https://t.co/R20nvwEJHR",WWETheBump,"Drew McIntyre,WWE’s The Bump","DMcIntyreWWE,WWETheBump",Grabyo,575,106
1537102635303591939,2022-06-15 16:00:00+00:00,".@_Theory1 finds out which @JohnCena he is. 

#CenaMonth @tiktok_us https://t.co/6BuYPyYbYB",CenaMonth,"Theory,John Cena,TikTok US","_Theory1,JohnCena,tiktok_us",Sprinklr Publishing,1918,189
