id,date,text,hashtags,name_mentions,handle_mentions,source,likes,retweets
1520744007994953730,2022-05-01 12:36:40+00:00,.@RondaRousey and @MsCharlotteWWE try to gain valuable momentum en route to #WMBacklash by facing @ShotziWWE and… https://t.co/MkbYfwOtjY,WMBacklash,"Ronda Rousey,Charlotte Flair,Shotzi","RondaRousey,MsCharlotteWWE,ShotziWWE",Sprinklr Publishing,627,97
1520727392481947649,2022-05-01 11:30:38+00:00,A frustrated @WWESheamus steps into the ring to prove his dominance against @TrueKofi after his protégé @RidgeWWE f… https://t.co/TlBhts2KA9,,"Sheamus,🎅🏿 Sir Kofi Krampus 🎅🏿,Ridge Holland","WWESheamus,TrueKofi,RidgeWWE",Sprinklr Publishing,451,68
1520712339460399104,2022-05-01 10:30:49+00:00,.@RidgeWWE seeks vengeance for his lost friend Butch by taking on @AustinCreedWins one-on-one. #SmackDown https://t.co/kJGNIOpeBm,SmackDown,"Ridge Holland,Austin Creed","RidgeWWE,AustinCreedWins",Sprinklr Publishing,457,72
1520697140699406338,2022-05-01 09:30:26+00:00,"Following the calamity in the Unification Match contract signing, Special Counsel @HeymanHustle proposes a new matc… https://t.co/JoNoIh2h8o",,Paul Heyman,HeymanHustle,Sprinklr Publishing,713,110
1520682087925395456,2022-05-01 08:30:37+00:00,Two weeks before @QoSBaszler &amp; @NatbyNature will challenge @NaomiWWE &amp; @SashaBanksWWE for the WWE Women’s Tag Team… https://t.co/JEYQRxAfVY,,"Shayna Baszler,Nattie,Trinity Fatu,Mercedes Varnado","QoSBaszler,NatbyNature,NaomiWWE,SashaBanksWWE",Sprinklr Publishing,497,94
1520682087925395456,2022-05-01 08:30:37+00:00,Two weeks before @QoSBaszler &amp; @NatbyNature will challenge @NaomiWWE &amp; @SashaBanksWWE for the WWE Women’s Tag Team… https://t.co/JEYQRxAfVY,,"Shayna Baszler,Nattie,Trinity Fatu,Mercedes Varnado","QoSBaszler,NatbyNature,NaomiWWE,SashaBanksWWE",Sprinklr Publishing,497,94
1520668349658767363,2022-05-01 07:36:01+00:00,Undisputed WWE Universal Champion @WWERomanReigns and @DMcIntyreWWE get involved after order breaks down in a contr… https://t.co/gin2tOeO87,,"Roman Reigns,Drew McIntyre","WWERomanReigns,DMcIntyreWWE",Sprinklr Publishing,1017,160
1520651891369299969,2022-05-01 06:30:37+00:00,The powerful @RaquelWWE shows her dominance when she makes her blue brand in-ring debut! #SmackDown https://t.co/zz6Wulpkai,SmackDown,Raquel,RaquelWWE,Sprinklr Publishing,767,94
1520636793246425089,2022-05-01 05:30:38+00:00,".@KingRicochet looks to defend the #ICTitle against the biggest challenger of his career. @DilsherShanky 
#SmackDown https://t.co/fKk2FRPiz2","ICTitle,SmackDown","Ricochet,Dilsher Shanky","KingRicochet,DilsherShanky",Sprinklr Publishing,524,75
1520621669219508224,2022-05-01 04:30:32+00:00,"After having his Andre the Giant Battle Royal trophy stolen last week, @MadcapMoss launches a sneak attack on Happy… https://t.co/1isFNxLDm0",,Madcap Moss,MadcapMoss,Sprinklr Publishing,507,82
1520606596094590977,2022-05-01 03:30:38+00:00,"After repeatedly dodging @DMcIntyreWWE in their matches over the past several weeks, @SamiZayn had nowhere to run i… https://t.co/TUuO0S6yZU",,"Drew McIntyre,Sami Zayn","DMcIntyreWWE,SamiZayn",Sprinklr Publishing,777,110
1520544872893087744,2022-04-30 23:25:22+00:00,"Celebrating at the #EiffelTower Boss N’ Glow style! #WWEParis 

@SashaBanksWWE @NaomiWWE https://t.co/ojDQ2Z5EIp","EiffelTower,WWEParis","Mercedes Varnado,Trinity Fatu","SashaBanksWWE,NaomiWWE",Twitter for iPhone,7764,1049
1520538601683144713,2022-04-30 23:00:27+00:00,".@BaronCorbinWWE, @mikethemiz, @TitusONeilWWE and @GableSteveson were in the house for the 2022 #NFLDraft! 
📸: @NFL https://t.co/fFSN2WHCJJ",NFLDraft,"mayor of jackpot city,The Miz,Titus O'Neil,Gable Steveson,NFL","BaronCorbinWWE,mikethemiz,TitusONeilWWE,GableSteveson,NFL",Sprinklr Publishing,855,108
1520526126585720841,2022-04-30 22:10:53+00:00,".@SamiZayn couldn’t escape from @DMcIntyreWWE this time, @KingRicochet defends his #ICTitle and much more on this w… https://t.co/6R9mL4gQcz",ICTitle,"Sami Zayn,Drew McIntyre,Ricochet","SamiZayn,DMcIntyreWWE,KingRicochet",Sprinklr Publishing,622,89
1520509341106937856,2022-04-30 21:04:11+00:00,".@DMcIntyreWWE reflects on facing @SamiZayn in the Steel Cage and helping #RKBRO against #TheBloodline. Plus,… https://t.co/OO8a16nV84","RKBRO,TheBloodline","Drew McIntyre,Sami Zayn","DMcIntyreWWE,SamiZayn",Sprinklr Publishing,507,88
1520507275760308224,2022-04-30 20:55:58+00:00,"It’s his universe! #WWEParis

@WWERomanReigns @HeymanHustle https://t.co/valU1lTENT",WWEParis,"Roman Reigns,Paul Heyman","WWERomanReigns,HeymanHustle",Twitter for iPhone,9723,1445
1520493269649612807,2022-04-30 20:00:19+00:00,Out of time! @MsCharlotteWWE fails to make @WWE_Aliyah say “I quit” in time to beat @RondaRousey in the Beat the Cl… https://t.co/VmDwY613r6,,"Charlotte Flair,ALIYAH 3:17,Ronda Rousey","MsCharlotteWWE,WWE_Aliyah,RondaRousey",Sprinklr Publishing,822,113
1520463078923866112,2022-04-30 18:00:21+00:00,“Steeling” the win! @DMcIntyreWWE executes a bone-rattling Superplex on @SamiZayn off the Steel Cage on #SmackDown. https://t.co/jFptyUTVfK,SmackDown,"Drew McIntyre,Sami Zayn","DMcIntyreWWE,SamiZayn",Sprinklr Publishing,850,107
1520266702117912577,2022-04-30 05:00:01+00:00,".@RondaRousey humiliates @MsCharlotteWWE in Beat the Clock “I Quit” Challenge on #SmackDown 

Full results 👉… https://t.co/pW6swpGkNd",SmackDown,"Ronda Rousey,Charlotte Flair","RondaRousey,MsCharlotteWWE",Sprinklr Publishing,1654,184
1520226596694671360,2022-04-30 02:20:39+00:00,"👏👏👏@TitusONeilWWE 

#NFLDraft @Buccaneers https://t.co/ZhgbLid0jm",NFLDraft,"Titus O'Neil,Tampa Bay Buccaneers","TitusONeilWWE,Buccaneers",Twitter Web App,609,90
1520225297278410754,2022-04-30 02:15:29+00:00,"Since joining WWE, @RaquelWWE has dreamed of walking through the curtain and seeing thousands of people smile and c… https://t.co/GYTlLFhHSt",,Raquel,RaquelWWE,Sprinklr Publishing,1519,238
1520224671702081541,2022-04-30 02:13:00+00:00,.@DilsherShanky is too angry for words after losing his #ICTitle Match and being berated by @JinderMahal. #SmackDown https://t.co/yofE5hTPbB,"ICTitle,SmackDown","Dilsher Shanky,The Maharaja","DilsherShanky,JinderMahal",Sprinklr Publishing,629,115
1520221877377114112,2022-04-30 02:01:54+00:00,#TheBloodline is set to take over the red brand this Monday on #WWERaw! @WWERomanReigns @WWEUsos @HeymanHustle… https://t.co/J0W4Z8p9w3,"TheBloodline,WWERaw","Roman Reigns,The Usos,Paul Heyman","WWERomanReigns,WWEUsos,HeymanHustle",Sprinklr Publishing,5606,798
1520221660259008513,2022-04-30 02:01:02+00:00,.@DrewGulak can’t catch a break from @MsCharlotteWWE on #SmackDown! https://t.co/PafRSHZSYn,SmackDown,"Drew Gulak,Charlotte Flair","DrewGulak,MsCharlotteWWE",Grabyo,1146,232
1520221235484966912,2022-04-30 01:59:21+00:00,"🗣 AWWESSOOMMEEE!!!

@mikethemiz @Browns #NFLDraft https://t.co/TrUk8Sp68w",NFLDraft,"The Miz,Cleveland Browns","mikethemiz,Browns",Twitter Web App,919,136
1520220456111980550,2022-04-30 01:56:15+00:00,How quickly can @RondaRousey make @ShotziWWE say “I Quit” on #SmackDown? ⏱ https://t.co/PpEDYHLndv,SmackDown,"Ronda Rousey,Shotzi","RondaRousey,ShotziWWE",Grabyo,1017,212
1520220456111980550,2022-04-30 01:56:15+00:00,How quickly can @RondaRousey make @ShotziWWE say “I Quit” on #SmackDown? ⏱ https://t.co/PpEDYHLndv,SmackDown,"Ronda Rousey,Shotzi","RondaRousey,ShotziWWE",Grabyo,1017,212
1520220358628069376,2022-04-30 01:55:52+00:00,.@WWE_Aliyah outlasts the clock! @RondaRousey sends a clear message to @MsCharlotteWWE on #SmackDown! https://t.co/myWvKj2UCS,SmackDown,"ALIYAH 3:17,Ronda Rousey,Charlotte Flair","WWE_Aliyah,RondaRousey,MsCharlotteWWE",Grabyo,972,236
1520219249771433984,2022-04-30 01:51:28+00:00,"1:41 is the time to beat for @MsCharlotteWWE!

#SmackDown @RondaRousey https://t.co/vU7plGH68Y",SmackDown,"Charlotte Flair,Ronda Rousey","MsCharlotteWWE,RondaRousey",Grabyo,833,195
1520218315158962177,2022-04-30 01:47:45+00:00,"NEXT WEEK on #SmackDown! 

@AustinCreedWins @TrueKofi @WWESheamus @RidgeWWE https://t.co/9nhY8XdHIb",SmackDown,"Austin Creed,🎅🏿 Sir Kofi Krampus 🎅🏿,Sheamus,Ridge Holland","AustinCreedWins,TrueKofi,WWESheamus,RidgeWWE",Grabyo,1779,259
1520216621134065664,2022-04-30 01:41:01+00:00,".@RidgeWWE drives @AustinCreedWins through a table!

#SmackDown @WWESheamus @TrueKofi https://t.co/1H1edsDbUN",SmackDown,"Ridge Holland,Austin Creed,Sheamus,🎅🏿 Sir Kofi Krampus 🎅🏿","RidgeWWE,AustinCreedWins,WWESheamus,TrueKofi",Grabyo,608,161
1520216139468611586,2022-04-30 01:39:06+00:00,.@WWESheamus gets one back against @TrueKofi on #SmackDown! https://t.co/Q7E0WNnZZI,SmackDown,"Sheamus,🎅🏿 Sir Kofi Krampus 🎅🏿","WWESheamus,TrueKofi",Grabyo,639,156
1520215369142706178,2022-04-30 01:36:02+00:00,".@TrueKofi takes out @WWESheamus!

#SmackDown https://t.co/eBfMbm6GoJ",SmackDown,"🎅🏿 Sir Kofi Krampus 🎅🏿,Sheamus","TrueKofi,WWESheamus",Grabyo,692,157
1520214394122248198,2022-04-30 01:32:10+00:00,".@AustinCreedWins takes down @RidgeWWE!

#SmackDown https://t.co/R7iZcXlm55",SmackDown,"Austin Creed,Ridge Holland","AustinCreedWins,RidgeWWE",Grabyo,715,165
1520212550843084801,2022-04-30 01:24:50+00:00,.@AustinCreedWins is in control of @RidgeWWE on #SmackDown! https://t.co/sPuSd38q8E,SmackDown,"Austin Creed,Ridge Holland","AustinCreedWins,RidgeWWE",Grabyo,611,145
1520211610635223040,2022-04-30 01:21:06+00:00,"It's OFFICIAL for #WMBacklash!

#SmackDown @WWERomanReigns @WWEUsos @HeymanHustle @RandyOrton @SuperKingofBros… https://t.co/vxfjKdMEh9","WMBacklash,SmackDown","Roman Reigns,The Usos,Paul Heyman,Randy Orton,matthew riddle","WWERomanReigns,WWEUsos,HeymanHustle,RandyOrton,SuperKingofBros",Grabyo,11469,1462
1520210263752036359,2022-04-30 01:15:45+00:00,"😱😱😱 #SmackDown @QoSBaszler @NaomiWWE 
@SashaBanksWWE @NatbyNature https://t.co/G6DzEX5OaC",SmackDown,"Shayna Baszler,Trinity Fatu,Mercedes Varnado,Nattie","QoSBaszler,NaomiWWE,SashaBanksWWE,NatbyNature",Grabyo,1138,240
1520210252439957505,2022-04-30 01:15:42+00:00,".@WWESheamus ✅
@RidgeWWE ✅
#Butch 🤷‍♂️

#SmackDown #WheresButch? https://t.co/a0LildnrB3","Butch,SmackDown,WheresButch","Sheamus,Ridge Holland","WWESheamus,RidgeWWE",Grabyo,651,152
1520209850143236099,2022-04-30 01:14:07+00:00,"Message sent.

#SmackDown @QoSBaszler @NatbyNature @SashaBanksWWE @NaomiWWE https://t.co/XIGewVNyK1",SmackDown,"Shayna Baszler,Nattie,Mercedes Varnado,Trinity Fatu","QoSBaszler,NatbyNature,SashaBanksWWE,NaomiWWE",Grabyo,863,198
1520208721535717377,2022-04-30 01:09:37+00:00,"Good luck, @DrewGulak. Ring that bell!

#SmackDown https://t.co/ZlzR4us2dz",SmackDown,Drew Gulak,DrewGulak,Grabyo,1206,186
1520208566489169921,2022-04-30 01:09:01+00:00,"Two weeks away!

#SmackDown @NaomiWWE @SashaBanksWWE @QoSBaszler @NatbyNature https://t.co/KId5rgKjdp",SmackDown,"Trinity Fatu,Mercedes Varnado,Shayna Baszler,Nattie","NaomiWWE,SashaBanksWWE,QoSBaszler,NatbyNature",Grabyo,1744,388
1520208062849683457,2022-04-30 01:07:00+00:00,"#RKBro &amp; @DMcIntyreWWE vs. The #Bloodline at #WMBacklash?!?!

#SmackDown @WWEUsos @WWERomanReigns @HeymanHustle https://t.co/z2ZHNO76qD","RKBro,Bloodline,WMBacklash,SmackDown","Drew McIntyre,The Usos,Roman Reigns,Paul Heyman","DMcIntyreWWE,WWEUsos,WWERomanReigns,HeymanHustle",Grabyo,2997,372
1520207881257328641,2022-04-30 01:06:17+00:00,Tensions are on the rise as The @WWEUsos and #RKBRO sign on the dotted line on #SmackDown! @RandyOrton… https://t.co/yFEifeKVJE,"RKBRO,SmackDown","The Usos,Randy Orton","WWEUsos,RandyOrton",Grabyo,1803,369
1520207140543205376,2022-04-30 01:03:21+00:00,"👀

#SmackDown @WWERomanReigns @WWEUsos @HeymanHustle @RandyOrton @SuperKingofBros @DMcIntyreWWE https://t.co/Fbm5xvpB0H",SmackDown,"Roman Reigns,The Usos,Paul Heyman,Randy Orton,matthew riddle,Drew McIntyre","WWERomanReigns,WWEUsos,HeymanHustle,RandyOrton,SuperKingofBros,DMcIntyreWWE",Grabyo,1679,364
1520206766256046080,2022-04-30 01:01:51+00:00,.@WWERomanReigns and @DMcIntyreWWE are throwing down on #SmackDown! @HeymanHustle https://t.co/NzkgZ1atTY,SmackDown,"Roman Reigns,Drew McIntyre,Paul Heyman","WWERomanReigns,DMcIntyreWWE,HeymanHustle",Grabyo,2236,430
1520206420276301825,2022-04-30 01:00:29+00:00,".@WWERomanReigns just tore up the contract!

#SmackDown @HeymanHustle https://t.co/W362ANeUxQ",SmackDown,"Roman Reigns,Paul Heyman","WWERomanReigns,HeymanHustle",Grabyo,2842,468
1520206266559250433,2022-04-30 00:59:52+00:00,"The Head of the Table is here to sort things out!

#SmackDown @WWERomanReigns @HeymanHustle https://t.co/rrbHzPhNrh",SmackDown,"Roman Reigns,Paul Heyman","WWERomanReigns,HeymanHustle",Grabyo,1667,390
1520205561568141313,2022-04-30 00:57:04+00:00,"☝️☝️

#SmackDown @WWEUsos @RandyOrton @SuperKingofBros https://t.co/ibMxQWDFuZ",SmackDown,"The Usos,Randy Orton,matthew riddle","WWEUsos,RandyOrton,SuperKingofBros",Grabyo,1030,239
1520205230989881348,2022-04-30 00:55:45+00:00,"As part of World Wish Day, the anniversary of the first-ever @MakeAWish granted, WWE celebrated Wish Kid Giovanna d… https://t.co/WVzoPFqE22",,Make-A-Wish America,MakeAWish,Grabyo,725,155
1520203671765671936,2022-04-30 00:49:34+00:00,"""Respect will be TAKEN...""

#SmackDown @Gunther_AUT https://t.co/IESMMLYa4Y",SmackDown,GUNTHER,Gunther_AUT,Grabyo,1072,194
1520203309063225345,2022-04-30 00:48:07+00:00,.@RaquelWWE looks to dominate in her #SmackDown debut! 💪 https://t.co/NtyISmRltH,SmackDown,Raquel,RaquelWWE,Grabyo,1569,266
1520203309063225345,2022-04-30 00:48:07+00:00,.@RaquelWWE looks to dominate in her #SmackDown debut! 💪 https://t.co/NtyISmRltH,SmackDown,Raquel,RaquelWWE,Grabyo,1569,266
1520203289933107200,2022-04-30 00:48:02+00:00,.@RaquelWWE has arrived on #SmackDown! 💪 https://t.co/yoJqBdPJWm,SmackDown,Raquel,RaquelWWE,Grabyo,860,208
1520201782152028162,2022-04-30 00:42:03+00:00,Can @KingRicochet retain the #ICTitle against @DilsherShanky on #SmackDown?! https://t.co/oHsd2bTxaH,"ICTitle,SmackDown","Ricochet,Dilsher Shanky","KingRicochet,DilsherShanky",Grabyo,602,147
1520201758928211968,2022-04-30 00:41:57+00:00,.@RaquelWWE is in action NEXT on #SmackDown! https://t.co/HroVoge0YP,SmackDown,Raquel,RaquelWWE,Grabyo,939,208
1520201380551606272,2022-04-30 00:40:27+00:00,".@DilsherShanky has heard enough out of @JinderMahal. 👀

#SmackDown https://t.co/UIvYcfsnnK",SmackDown,"Dilsher Shanky,The Maharaja","DilsherShanky,JinderMahal",Grabyo,567,138
1520201138871623681,2022-04-30 00:39:30+00:00,"#AndSTILL!

#SmackDown #ICTitle @KingRicochet https://t.co/lAKXYFLZ3j","AndSTILL,SmackDown,ICTitle",Ricochet,KingRicochet,Grabyo,1567,274
1520200711434293257,2022-04-30 00:37:48+00:00,".@DilsherShanky doing everything he can to keep the high-flying @KingRicochet grounded! 

#SmackDown #ICTitle https://t.co/5UQPYcrKDJ","SmackDown,ICTitle","Dilsher Shanky,Ricochet","DilsherShanky,KingRicochet",Grabyo,466,127
1520199072195530755,2022-04-30 00:31:17+00:00,.@KingRicochet puts the #ICTitle on the line against @DilsherShanky NEXT on #SmackDown! https://t.co/Yj1jjihInH,"ICTitle,SmackDown","Ricochet,Dilsher Shanky","KingRicochet,DilsherShanky",Grabyo,682,181
1520199058035511296,2022-04-30 00:31:14+00:00,.@MadcapMoss didn’t forget… 👀 #SmackDown @BaronCorbinWWE https://t.co/jlpCgcoakV,SmackDown,"Madcap Moss,mayor of jackpot city","MadcapMoss,BaronCorbinWWE",Grabyo,770,185
1520197650041249800,2022-04-30 00:25:38+00:00,"""Everything I touch... it turns to gold.""

#SmackDown @BaronCorbinWWE https://t.co/oMZTGN3KeJ",SmackDown,mayor of jackpot city,BaronCorbinWWE,Grabyo,587,145
1520195687257985027,2022-04-30 00:17:50+00:00,".@DMcIntyreWWE stands tall on #SmackDown! 

#SteelCage @SamiZayn https://t.co/fR7YlvaUcq","SmackDown,SteelCage","Drew McIntyre,Sami Zayn","DMcIntyreWWE,SamiZayn",Grabyo,1274,290
1520195308034174976,2022-04-30 00:16:19+00:00,"🤯🤯🤯

#SmackDown #SteelCage @DMcIntyreWWE @SamiZayn https://t.co/GPUA2hLuDg","SmackDown,SteelCage","Drew McIntyre,Sami Zayn","DMcIntyreWWE,SamiZayn",Grabyo,801,207
1520194856748003328,2022-04-30 00:14:32+00:00,".@SamiZayn sent flying by @DMcIntyreWWE!

#SmackDown #SteelCage https://t.co/awpkZPJIuc","SmackDown,SteelCage","Sami Zayn,Drew McIntyre","SamiZayn,DMcIntyreWWE",Grabyo,660,184
1520193512985317376,2022-04-30 00:09:11+00:00,"Can @SamiZayn take control?!

#SmackDown #SteelCage @DMcIntyreWWE https://t.co/3KTiVi7YX0","SmackDown,SteelCage","Sami Zayn,Drew McIntyre","SamiZayn,DMcIntyreWWE",Grabyo,630,171
1520193380738899969,2022-04-30 00:08:40+00:00,No running away this time @SamiZayn! #SmackDown @DMcIntyreWWE https://t.co/LZYIMHB9EO,SmackDown,"Sami Zayn,Drew McIntyre","SamiZayn,DMcIntyreWWE",Grabyo,830,191
1520193213079957506,2022-04-30 00:08:00+00:00,"So far, it's not @SamiZayn's night on #SmackDown.

#SteelCage @DMcIntyreWWE https://t.co/0l0EL42Vg6","SmackDown,SteelCage","Sami Zayn,Drew McIntyre","SamiZayn,DMcIntyreWWE",Grabyo,634,179
1520192026549133313,2022-04-30 00:03:17+00:00,"Ready for battle.

#SmackDown @DMcIntyreWWE https://t.co/PkbIgj1Ijj",SmackDown,Drew McIntyre,DMcIntyreWWE,Grabyo,834,200
1520191812920659969,2022-04-30 00:02:26+00:00,".@RondaRousey and @MsCharlotteWWE look to beat the clock TONIGHT on #SmackDown! 

@ShotziWWE @WWE_Aliyah https://t.co/YrSFUvMuY6",SmackDown,"Ronda Rousey,Charlotte Flair,Shotzi,ALIYAH 3:17","RondaRousey,MsCharlotteWWE,ShotziWWE,WWE_Aliyah",Grabyo,3701,418
1520191653755166722,2022-04-30 00:01:48+00:00,"TONIGHT on #SmackDown! 

@RandyOrton @SuperKingofBros @WWEUsos https://t.co/OUdZ1WCyJc",SmackDown,"Randy Orton,matthew riddle,The Usos","RandyOrton,SuperKingofBros,WWEUsos",Grabyo,817,194
1520185819490881539,2022-04-29 23:38:37+00:00,".@mikethemiz, @TitusONeilWWE and @BaronCorbinWWE are in the house for the #NFLDraft! https://t.co/sgvJBMq72X",NFLDraft,"The Miz,Titus O'Neil,mayor of jackpot city","mikethemiz,TitusONeilWWE,BaronCorbinWWE",Twitter Web App,1097,150
1520176331597750272,2022-04-29 23:00:55+00:00,".@MsCharlotteWWE and @RondaRousey go head-to-head in a Beat The Clock “I Quit” Challenge, @KingRicochet defends the… https://t.co/hBD9i1s9p2",,"Charlotte Flair,Ronda Rousey,Ricochet","MsCharlotteWWE,RondaRousey,KingRicochet",Sprinklr Publishing,489,102
1520171490003533825,2022-04-29 22:41:41+00:00,"Are you #TeamTaylor or #TeamSerrano?

@BiancaBelairWWE and @BeckyLynchWWE showed their support as @KatieTaylor and… https://t.co/zDZwCPSugn","TeamTaylor,TeamSerrano","Bianca Belair,The Man,Katie Taylor","BiancaBelairWWE,BeckyLynchWWE,KatieTaylor",Twitter Web App,1282,221
1520171490003533825,2022-04-29 22:41:41+00:00,"Are you #TeamTaylor or #TeamSerrano?

@BiancaBelairWWE and @BeckyLynchWWE showed their support as @KatieTaylor and… https://t.co/zDZwCPSugn","TeamTaylor,TeamSerrano","Bianca Belair,The Man,Katie Taylor","BiancaBelairWWE,BeckyLynchWWE,KatieTaylor",Twitter Web App,1282,221
1520161133285498881,2022-04-29 22:00:32+00:00,"The contract is signed.

Who will say ""I Quit"" at #WMBacklash, @RondaRousey or @MsCharlotteWWE?

#SmackDown https://t.co/NFFupbzSox","WMBacklash,SmackDown","Ronda Rousey,Charlotte Flair","RondaRousey,MsCharlotteWWE",Sprinklr Publishing,847,155
1520147440501940225,2022-04-29 21:06:07+00:00,"BREAKING: WWE Clash at the Castle takes place LIVE from @principalitysta in Cardiff, Wales, on Saturday, Sept. 3, a… https://t.co/YPpPb89FjU",,Principality Stadium,principalitysta,Sprinklr Publishing,6820,1219
1520116119343931392,2022-04-29 19:01:39+00:00,"Before @CodyRhodes and @WWERollins meet in a rematch at #WMBacklash, look back at the road to this hotly anticipate… https://t.co/jkuoChPnlX",WMBacklash,"Cody Rhodes,Seth FREAKIN’ Rollins","CodyRhodes,WWERollins",Sprinklr Publishing,1166,194
1520100623231893505,2022-04-29 18:00:05+00:00,"Happy birthday, @TitusONeilWWE! https://t.co/pAgwOJq8a6",,Titus O'Neil,TitusONeilWWE,Sprinklr Publishing,1680,162
1520085513042075648,2022-04-29 17:00:02+00:00,Who ya got next Sunday at #WMBacklash? https://t.co/0bMljnHOf7,WMBacklash,,,Sprinklr Publishing,5493,463
1520062915818278912,2022-04-29 15:30:15+00:00,"👂 You hear that?

@CodyRhodes joins @steveaustinBSR on #BrokenSkullSessions, streaming NEXT FRIDAY exclusively on… https://t.co/0tIsa10PjD",BrokenSkullSessions,"Cody Rhodes,Steve Austin","CodyRhodes,steveaustinBSR",Sprinklr Publishing,13015,1799
1520040544767983617,2022-04-29 14:01:21+00:00,.@YaOnlyLivvOnce interrupts @RheaRipley_WWE’s interview to ignite a brawl with The Nightmare. #WWERaw https://t.co/h0qtCb5EaZ,WWERaw,"LIV Morgan,RheaRipley_WWE","YaOnlyLivvOnce,RheaRipley_WWE",Grabyo,1639,174
1520010457024716801,2022-04-29 12:01:48+00:00,"After interrupting #MizTV, @AliWWE goes one-on-one with @mikethemiz on #WWERaw. https://t.co/Fx5tMK8Rzw","MizTV,WWERaw","Mustafa Ali / Adeel Alam,The Miz","AliWWE,mikethemiz",Grabyo,583,75
1519980248250601475,2022-04-29 10:01:45+00:00,"With @EdgeRatedR sitting on his throne at ringside, @ArcherOfInfamy looks to lay waste to @FinnBalor. #WWERaw https://t.co/vBGcwtIFzQ",WWERaw,"Adam (Edge) Copeland,Damian Priest,Finn Bálor","EdgeRatedR,ArcherOfInfamy,FinnBalor",Grabyo,764,98
1519889658649456643,2022-04-29 04:01:47+00:00,"On the night of @RandyOrton’s 20th WWE anniversary, #RKBro joins forces with Ezekiel and @CodyRhodes against The… https://t.co/1X93xugOZX",RKBro,"Randy Orton,Cody Rhodes","RandyOrton,CodyRhodes",Grabyo,900,141
1519859012396720128,2022-04-29 02:00:00+00:00,".@WesLee_WWE can’t forget his past but the future holds new challenges, and he can only count on himself now.… https://t.co/koarjnnNEW",,Wes Lee,WesLee_WWE,Twitter Media Studio,964,134
1519828871859908609,2022-04-29 00:00:14+00:00,.@MadcapMoss gave @AngelGarzaWwe a little taste of his own medicine last week on #SmackDown. https://t.co/SUCZuYINDW,SmackDown,"Madcap Moss,Angel Garza","MadcapMoss,AngelGarzaWwe",Sprinklr Publishing,503,77
