id,date,text,hashtags,name_mentions,handle_mentions,source,likes,retweets
1522426482093694976,2022-05-06 04:02:13+00:00,"Can @fightbobby go 2-0 against @TheGiantOmos at #WMBacklash this Sunday?

@The305MVP https://t.co/Q8JgR3wuHm",WMBacklash,"Bobby Lashley,Jordan omogbehin,MVP","fightbobby,TheGiantOmos,The305MVP",Grabyo,516,89
1522380629957959680,2022-05-06 01:00:01+00:00,Now THAT is how you make your #WWENXT debut. 😲👏 @WWEFrazer https://t.co/st6maanfrp,WWENXT,Nathan Frazer,WWEFrazer,Twitter Media Studio,1194,128
1522365583525920768,2022-05-06 00:00:13+00:00,"Theory with the big 🧠 ring awareness on #WWERaw 

@austintheory1 https://t.co/w9WNYkNLub",WWERaw,,,Sprinklr Publishing,929,106
1522350429492944897,2022-05-05 23:00:00+00:00,"Look back at @DaveBautista's 20 greatest moments in WWE!

#BatistaWeek  https://t.co/yYO1djWecs",BatistaWeek,Vaxxed AF! #TeamPfizer Poor Kid Chasing Dreams.,DaveBautista,Sprinklr Publishing,397,85
1522338684187598850,2022-05-05 22:13:20+00:00,"#TheBloodline squares off with #RKBro &amp; @DMcIntyreWWE, @CodyRhodes battles @WWERollins, @MsCharlotteWWE and… https://t.co/oaidAsaZ6z","TheBloodline,RKBro","Drew McIntyre,Cody Rhodes,Seth FREAKIN’ Rollins,Charlotte Flair","DMcIntyreWWE,CodyRhodes,WWERollins,MsCharlotteWWE",Sprinklr Publishing,626,115
1522320236686499849,2022-05-05 21:00:02+00:00,"Who is your pick?

#BatistaWeek @DaveBautista https://t.co/JCxL7HfsZ0",BatistaWeek,Vaxxed AF! #TeamPfizer Poor Kid Chasing Dreams.,DaveBautista,Sprinklr Publishing,8010,548
1522314321660977152,2022-05-05 20:36:32+00:00,".@damonkempwwe is incensed following @Shasamuels’ post-match attack, promising that Samuels has some payback coming… https://t.co/KDBWvRi9pS",,"Damon Kemp,Sha Samuels","damonkempwwe,Shasamuels",Twitter Media Studio,347,53
1522274931903451137,2022-05-05 18:00:00+00:00,".@steveaustinBSR gets @CodyRhodes' thoughts on @BeckyLynchWWE, @RandyOrton, @TripleH and more ahead of tomorrow's a… https://t.co/q9vpEmQc5k",,"Steve Austin,Cody Rhodes,The Man,Randy Orton,Triple H","steveaustinBSR,CodyRhodes,BeckyLynchWWE,RandyOrton,TripleH",Twitter Media Studio,1511,221
1522259832119738373,2022-05-05 17:00:00+00:00,"🗣""The Game has done it!""

👀 WWE Backlash 2008

🎥 @WWENetwork https://t.co/dSQUVr0qJm",,WWE Network,WWENetwork,Twitter Media Studio,1246,182
1522244826732896263,2022-05-05 16:00:23+00:00,.@RaquelWWE was IMPRESSIVE in her #SmackDown debut! 💪💥 https://t.co/6RjyA5NrbH,SmackDown,Raquel,RaquelWWE,Sprinklr Publishing,1147,113
1522229665976537090,2022-05-05 15:00:08+00:00,"In honor of #CincoDeMayo, take an up-close look at one of lucha libre’s most iconic masks. @reymysterio https://t.co/y68BleblEG",CincoDeMayo,♛Rey Mysterio❔,reymysterio,Sprinklr Publishing,4473,466
1522215004304330758,2022-05-05 14:01:53+00:00,"Does @DoudropWWE have a master plan in mind?

@WWENikkiASH #WWERaw https://t.co/7ztE3QZ9nU",WWERaw,"Dewey Drops 💦,Nikki A.S.H","DoudropWWE,WWENikkiASH",Grabyo,511,76
1522185107221753858,2022-05-05 12:03:05+00:00,Can @AJStylesOrg handle @EdgeRatedR at #WMBacklash? https://t.co/QxnFZ7LcHz,WMBacklash,"AJ Styles,Adam (Edge) Copeland","AJStylesOrg,EdgeRatedR",Grabyo,666,80
1522154603550322689,2022-05-05 10:01:52+00:00,"Got any advice for @SonyaDevilleWWE, @ScrapDaddyAP?

#WWERaw https://t.co/16zA6EqB7N",WWERaw,"The OFFICIAL Boss,Adam Pearce","SonyaDevilleWWE,ScrapDaddyAP",Grabyo,520,77
1522124450543685633,2022-05-05 08:02:03+00:00,If you're wondering why @SonyaDevilleWWE isn't the #WWERaw Women's Champion right now ... here's why! https://t.co/GQMBULCyIv,WWERaw,The OFFICIAL Boss,SonyaDevilleWWE,Grabyo,827,120
1522086611584008195,2022-05-05 05:31:41+00:00,"#AndNew #247Champion

@DanaBrookeWWE! https://t.co/KCnV5BngqU","AndNew,247Champion",Dana Brooke WWE,DanaBrookeWWE,Grabyo,546,81
1522079269622534144,2022-05-05 05:02:31+00:00,"#AndNew #247Champion

@WWENikkiASH! https://t.co/0WOjK1efg7","AndNew,247Champion",Nikki A.S.H,WWENikkiASH,Grabyo,540,86
1522064443978485760,2022-05-05 04:03:36+00:00,"Looks like @WWERollins Appreciation Night turned into brawl with @CodyRhodes night on #WWERaw!

#WMBacklash https://t.co/AAZtlTFK7Q","WWERaw,WMBacklash","Seth FREAKIN’ Rollins,Cody Rhodes","WWERollins,CodyRhodes",Grabyo,679,119
